consume,end_time,index,length,link,start_time,norm_start_time,day_start_time,day_start_date
3.61,2016-07-21 22:41:39.610,3153,109,110,2016-07-21 22:41:36.000,2016-07-21 22:40:00.000,22:40:00,2016-07-21
5.5,2016-07-22 00:17:35.500,3185,109,110,2016-07-22 00:17:30.000,2016-07-22 00:00:00.000,00:00:00,2016-07-22
0.3,2016-07-22 00:17:42.300,3185,6,120,2016-07-22 00:17:42.000,2016-07-22 00:00:00.000,00:00:00,2016-07-22
0.25,2016-07-22 00:27:51.250,3188,6,120,2016-07-22 00:27:51.000,2016-07-22 00:20:00.000,00:20:00,2016-07-22
6.95,2016-07-22 00:37:15.950,3194,109,110,2016-07-22 00:37:09.000,2016-07-22 00:20:00.000,00:20:00,2016-07-22
9.0,2016-07-22 00:40:33.000,3195,109,110,2016-07-22 00:40:24.000,2016-07-22 00:40:00.000,00:40:00,2016-07-22
4.87,2016-07-22 00:40:37.870,3195,59,123,2016-07-22 00:40:33.000,2016-07-22 00:40:00.000,00:40:00,2016-07-22
6.8,2016-07-22 03:48:50.800,3218,109,110,2016-07-22 03:48:44.000,2016-07-22 03:40:00.000,03:40:00,2016-07-22
2.12,2016-07-22 03:48:56.120,3218,34,107,2016-07-22 03:48:54.000,2016-07-22 03:40:00.000,03:40:00,2016-07-22
2.49,2016-07-22 03:48:58.490,3218,40,108,2016-07-22 03:48:56.000,2016-07-22 03:40:00.000,03:40:00,2016-07-22
6.28,2016-07-22 04:38:14.280,3226,109,110,2016-07-22 04:38:08.000,2016-07-22 04:20:00.000,04:20:00,2016-07-22
10.5,2016-07-22 04:45:52.500,3227,121,111,2016-07-22 04:45:42.000,2016-07-22 04:40:00.000,04:40:00,2016-07-22
3.15,2016-07-22 04:45:06.150,3228,59,123,2016-07-22 04:45:03.000,2016-07-22 04:40:00.000,04:40:00,2016-07-22
3.97,2016-07-22 04:57:59.970,3239,109,110,2016-07-22 04:57:56.000,2016-07-22 04:40:00.000,04:40:00,2016-07-22
5.4,2016-07-22 05:02:46.400,3242,109,110,2016-07-22 05:02:41.000,2016-07-22 05:00:00.000,05:00:00,2016-07-22
1.68,2016-07-22 05:02:50.680,3242,34,107,2016-07-22 05:02:49.000,2016-07-22 05:00:00.000,05:00:00,2016-07-22
7.5,2016-07-22 05:20:47.500,3249,109,110,2016-07-22 05:20:40.000,2016-07-22 05:20:00.000,05:20:00,2016-07-22
0.51,2016-07-22 05:38:48.510,3254,6,120,2016-07-22 05:38:48.000,2016-07-22 05:20:00.000,05:20:00,2016-07-22
2.92,2016-07-22 06:02:29.920,3261,109,110,2016-07-22 06:02:27.000,2016-07-22 06:00:00.000,06:00:00,2016-07-22
5.31,2016-07-22 06:02:38.310,3261,198,114,2016-07-22 06:02:33.000,2016-07-22 06:00:00.000,06:00:00,2016-07-22
5.52,2016-07-22 06:02:44.520,3261,206,118,2016-07-22 06:02:39.000,2016-07-22 06:00:00.000,06:00:00,2016-07-22
5.34,2016-07-22 07:06:05.340,3304,78,105,2016-07-22 07:06:00.000,2016-07-22 07:00:00.000,07:00:00,2016-07-22
1.55,2016-07-22 07:20:19.550,3317,34,107,2016-07-22 07:20:18.000,2016-07-22 07:20:00.000,07:20:00,2016-07-22
0.59,2016-07-22 07:32:47.590,3331,9,119,2016-07-22 07:32:47.000,2016-07-22 07:20:00.000,07:20:00,2016-07-22
2.63,2016-07-22 07:46:16.630,3345,109,110,2016-07-22 07:46:14.000,2016-07-22 07:40:00.000,07:40:00,2016-07-22
0.97,2016-07-22 07:46:18.970,3345,40,108,2016-07-22 07:46:18.000,2016-07-22 07:40:00.000,07:40:00,2016-07-22
0.14,2016-07-22 07:46:19.140,3345,6,120,2016-07-22 07:46:19.000,2016-07-22 07:40:00.000,07:40:00,2016-07-22
2.25,2016-07-22 08:13:19.250,3371,40,108,2016-07-22 08:13:17.000,2016-07-22 08:00:00.000,08:00:00,2016-07-22
0.29,2016-07-22 08:49:34.290,3407,6,120,2016-07-22 08:49:34.000,2016-07-22 08:40:00.000,08:40:00,2016-07-22
1.1,2016-07-22 09:10:19.100,3431,15,106,2016-07-22 09:10:18.000,2016-07-22 09:00:00.000,09:00:00,2016-07-22
5.67,2016-07-22 09:20:18.670,3444,109,110,2016-07-22 09:20:13.000,2016-07-22 09:20:00.000,09:20:00,2016-07-22
0.28,2016-07-22 09:20:26.280,3444,6,120,2016-07-22 09:20:26.000,2016-07-22 09:20:00.000,09:20:00,2016-07-22
0.64,2016-07-22 09:35:38.640,3462,6,120,2016-07-22 09:35:38.000,2016-07-22 09:20:00.000,09:20:00,2016-07-22
0.49,2016-07-22 10:21:49.490,3510,9,119,2016-07-22 10:21:49.000,2016-07-22 10:20:00.000,10:20:00,2016-07-22
0.96,2016-07-22 10:44:10.960,3537,23,103,2016-07-22 10:44:10.000,2016-07-22 10:40:00.000,10:40:00,2016-07-22
7.53,2016-07-22 10:44:18.530,3537,180,116,2016-07-22 10:44:11.000,2016-07-22 10:40:00.000,10:40:00,2016-07-22
3.51,2016-07-22 10:44:22.510,3537,84,101,2016-07-22 10:44:19.000,2016-07-22 10:40:00.000,10:40:00,2016-07-22
4.94,2016-07-22 10:44:26.940,3537,118,121,2016-07-22 10:44:22.000,2016-07-22 10:40:00.000,10:40:00,2016-07-22
16.91,2016-07-22 11:11:51.910,3567,197,122,2016-07-22 11:11:35.000,2016-07-22 11:00:00.000,11:00:00,2016-07-22
13.41,2016-07-22 11:34:50.410,3596,206,118,2016-07-22 11:34:37.000,2016-07-22 11:20:00.000,11:20:00,2016-07-22
2.15,2016-07-22 11:39:29.150,3602,59,123,2016-07-22 11:39:27.000,2016-07-22 11:20:00.000,11:20:00,2016-07-22
2.48,2016-07-22 11:42:22.480,3607,59,123,2016-07-22 11:42:20.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
2.9,2016-07-22 11:44:37.900,3609,109,110,2016-07-22 11:44:35.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
1.57,2016-07-22 11:44:39.570,3609,59,123,2016-07-22 11:44:38.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
0.9,2016-07-22 11:44:40.900,3609,34,107,2016-07-22 11:44:40.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
1.06,2016-07-22 11:44:42.060,3609,40,108,2016-07-22 11:44:41.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
0.16,2016-07-22 11:44:42.160,3609,6,120,2016-07-22 11:44:42.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
6.51,2016-07-22 11:48:01.510,3612,109,110,2016-07-22 11:47:55.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
0.26,2016-07-22 11:48:09.260,3612,6,120,2016-07-22 11:48:09.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
7.59,2016-07-22 11:51:55.590,3620,78,105,2016-07-22 11:51:48.000,2016-07-22 11:40:00.000,11:40:00,2016-07-22
3.77,2016-07-22 12:10:26.770,3634,40,108,2016-07-22 12:10:23.000,2016-07-22 12:00:00.000,12:00:00,2016-07-22
3.61,2016-07-22 12:18:23.610,3640,40,108,2016-07-22 12:18:20.000,2016-07-22 12:00:00.000,12:00:00,2016-07-22
3.98,2016-07-22 12:26:14.980,3646,109,110,2016-07-22 12:26:11.000,2016-07-22 12:20:00.000,12:20:00,2016-07-22
0.46,2016-07-22 12:26:25.460,3646,6,120,2016-07-22 12:26:25.000,2016-07-22 12:20:00.000,12:20:00,2016-07-22
4.77,2016-07-22 12:29:41.770,3648,84,101,2016-07-22 12:29:37.000,2016-07-22 12:20:00.000,12:20:00,2016-07-22
6.7,2016-07-22 12:29:48.700,3648,118,121,2016-07-22 12:29:42.000,2016-07-22 12:20:00.000,12:20:00,2016-07-22
5.87,2016-07-22 13:00:47.870,3683,109,110,2016-07-22 13:00:42.000,2016-07-22 13:00:00.000,13:00:00,2016-07-22
3.21,2016-07-22 13:00:50.210,3683,59,123,2016-07-22 13:00:47.000,2016-07-22 13:00:00.000,13:00:00,2016-07-22
1.91,2016-07-22 13:00:52.910,3683,34,107,2016-07-22 13:00:51.000,2016-07-22 13:00:00.000,13:00:00,2016-07-22
2.13,2016-07-22 13:00:55.130,3683,40,108,2016-07-22 13:00:53.000,2016-07-22 13:00:00.000,13:00:00,2016-07-22
11.38,2016-07-22 13:01:06.380,3683,198,114,2016-07-22 13:00:55.000,2016-07-22 13:00:00.000,13:00:00,2016-07-22
2.44,2016-07-22 13:08:44.440,3692,59,123,2016-07-22 13:08:42.000,2016-07-22 13:00:00.000,13:00:00,2016-07-22
6.49,2016-07-22 13:35:14.490,3721,109,110,2016-07-22 13:35:08.000,2016-07-22 13:20:00.000,13:20:00,2016-07-22
0.92,2016-07-22 13:44:56.920,3734,15,106,2016-07-22 13:44:56.000,2016-07-22 13:40:00.000,13:40:00,2016-07-22
13.93,2016-07-22 13:56:28.930,3750,206,118,2016-07-22 13:56:15.000,2016-07-22 13:40:00.000,13:40:00,2016-07-22
3.72,2016-07-22 14:04:49.720,3763,59,123,2016-07-22 14:04:46.000,2016-07-22 14:00:00.000,14:00:00,2016-07-22
6.08,2016-07-22 14:07:49.080,3768,109,110,2016-07-22 14:07:43.000,2016-07-22 14:00:00.000,14:00:00,2016-07-22
3.29,2016-07-22 14:07:52.290,3768,59,123,2016-07-22 14:07:49.000,2016-07-22 14:00:00.000,14:00:00,2016-07-22
4.91,2016-07-22 14:08:57.910,3769,109,110,2016-07-22 14:08:53.000,2016-07-22 14:00:00.000,14:00:00,2016-07-22
2.66,2016-07-22 14:09:00.660,3769,59,123,2016-07-22 14:08:58.000,2016-07-22 14:00:00.000,14:00:00,2016-07-22
0.66,2016-07-22 14:40:49.660,3812,9,119,2016-07-22 14:40:49.000,2016-07-22 14:40:00.000,14:40:00,2016-07-22
2.85,2016-07-22 14:57:36.850,3844,58,100,2016-07-22 14:57:34.000,2016-07-22 14:40:00.000,14:40:00,2016-07-22
4.02,2016-07-22 15:03:13.020,3851,109,110,2016-07-22 15:03:09.000,2016-07-22 15:00:00.000,15:00:00,2016-07-22
2.17,2016-07-22 15:03:15.170,3851,59,123,2016-07-22 15:03:13.000,2016-07-22 15:00:00.000,15:00:00,2016-07-22
4.51,2016-07-22 15:08:33.510,3858,58,100,2016-07-22 15:08:29.000,2016-07-22 15:00:00.000,15:00:00,2016-07-22
5.82,2016-07-22 15:10:30.820,3861,109,110,2016-07-22 15:10:25.000,2016-07-22 15:00:00.000,15:00:00,2016-07-22
3.15,2016-07-22 15:10:33.150,3861,59,123,2016-07-22 15:10:30.000,2016-07-22 15:00:00.000,15:00:00,2016-07-22
4.32,2016-07-22 15:13:08.320,3868,59,123,2016-07-22 15:13:04.000,2016-07-22 15:00:00.000,15:00:00,2016-07-22
6.69,2016-07-22 15:52:02.690,3929,78,105,2016-07-22 15:51:56.000,2016-07-22 15:40:00.000,15:40:00,2016-07-22
7.32,2016-07-22 15:56:39.320,3932,109,110,2016-07-22 15:56:32.000,2016-07-22 15:40:00.000,15:40:00,2016-07-22
2.62,2016-07-22 16:09:08.620,3954,109,110,2016-07-22 16:09:06.000,2016-07-22 16:00:00.000,16:00:00,2016-07-22
0.67,2016-07-22 16:31:11.670,3982,9,119,2016-07-22 16:31:11.000,2016-07-22 16:20:00.000,16:20:00,2016-07-22
5.4,2016-07-22 16:40:02.400,3995,109,110,2016-07-22 16:39:57.000,2016-07-22 16:20:00.000,16:20:00,2016-07-22
14.18,2016-07-22 17:12:41.180,4060,293,104,2016-07-22 17:12:27.000,2016-07-22 17:00:00.000,17:00:00,2016-07-22
5.0,2016-07-22 18:00:11.000,4131,58,100,2016-07-22 18:00:06.000,2016-07-22 18:00:00.000,18:00:00,2016-07-22
10.08,2016-07-22 18:32:42.080,4184,198,114,2016-07-22 18:32:32.000,2016-07-22 18:20:00.000,18:20:00,2016-07-22
3.48,2016-07-22 18:38:53.480,4189,58,100,2016-07-22 18:38:50.000,2016-07-22 18:20:00.000,18:20:00,2016-07-22
3.83,2016-07-22 18:55:16.830,4213,109,110,2016-07-22 18:55:13.000,2016-07-22 18:40:00.000,18:40:00,2016-07-22
0.21,2016-07-22 18:55:22.210,4213,6,120,2016-07-22 18:55:22.000,2016-07-22 18:40:00.000,18:40:00,2016-07-22
5.13,2016-07-22 19:15:28.130,4239,109,110,2016-07-22 19:15:23.000,2016-07-22 19:00:00.000,19:00:00,2016-07-22
0.28,2016-07-22 19:15:35.280,4239,6,120,2016-07-22 19:15:35.000,2016-07-22 19:00:00.000,19:00:00,2016-07-22
0.59,2016-07-22 19:37:01.590,4266,9,119,2016-07-22 19:37:01.000,2016-07-22 19:20:00.000,19:20:00,2016-07-22
17.12,2016-07-22 20:02:41.120,4288,136,117,2016-07-22 20:02:24.000,2016-07-22 20:00:00.000,20:00:00,2016-07-22
16.37,2016-07-22 20:50:23.370,4325,206,118,2016-07-22 20:50:07.000,2016-07-22 20:40:00.000,20:40:00,2016-07-22
0.56,2016-07-22 21:15:51.560,4345,9,119,2016-07-22 21:15:51.000,2016-07-22 21:00:00.000,21:00:00,2016-07-22
11.69,2016-07-22 21:16:03.690,4345,198,114,2016-07-22 21:15:52.000,2016-07-22 21:00:00.000,21:00:00,2016-07-22
2.67,2016-07-22 21:16:28.670,4346,109,110,2016-07-22 21:16:26.000,2016-07-22 21:00:00.000,21:00:00,2016-07-22
0.37,2016-07-22 21:28:45.370,4353,6,120,2016-07-22 21:28:45.000,2016-07-22 21:20:00.000,21:20:00,2016-07-22
0.51,2016-07-22 21:33:38.510,4360,9,119,2016-07-22 21:33:38.000,2016-07-22 21:20:00.000,21:20:00,2016-07-22
3.87,2016-07-22 22:51:46.870,4396,109,110,2016-07-22 22:51:43.000,2016-07-22 22:40:00.000,22:40:00,2016-07-22
2.1,2016-07-22 22:51:49.100,4396,59,123,2016-07-22 22:51:47.000,2016-07-22 22:40:00.000,22:40:00,2016-07-22
1.21,2016-07-22 22:51:50.210,4396,34,107,2016-07-22 22:51:49.000,2016-07-22 22:40:00.000,22:40:00,2016-07-22
1.42,2016-07-22 22:51:51.420,4396,40,108,2016-07-22 22:51:50.000,2016-07-22 22:40:00.000,22:40:00,2016-07-22
4.83,2016-07-22 22:51:56.830,4396,136,117,2016-07-22 22:51:52.000,2016-07-22 22:40:00.000,22:40:00,2016-07-22
21.88,2016-07-23 00:57:23.880,4427,197,122,2016-07-23 00:57:02.000,2016-07-23 00:40:00.000,00:40:00,2016-07-23
11.3,2016-07-23 06:44:19.300,4498,197,122,2016-07-23 06:44:08.000,2016-07-23 06:40:00.000,06:40:00,2016-07-23
2.9,2016-07-23 07:18:55.900,4546,109,110,2016-07-23 07:18:53.000,2016-07-23 07:00:00.000,07:00:00,2016-07-23
4.97,2016-07-23 07:55:23.970,4582,109,110,2016-07-23 07:55:19.000,2016-07-23 07:40:00.000,07:40:00,2016-07-23
8.65,2016-07-23 08:07:13.650,4593,131,102,2016-07-23 08:07:05.000,2016-07-23 08:00:00.000,08:00:00,2016-07-23
1.78,2016-07-23 08:19:17.780,4605,23,103,2016-07-23 08:19:16.000,2016-07-23 08:00:00.000,08:00:00,2016-07-23
1.34,2016-07-23 08:27:52.340,4621,34,107,2016-07-23 08:27:51.000,2016-07-23 08:20:00.000,08:20:00,2016-07-23
11.61,2016-07-23 08:32:29.610,4626,180,116,2016-07-23 08:32:18.000,2016-07-23 08:20:00.000,08:20:00,2016-07-23
2.9,2016-07-23 08:57:47.900,4657,109,110,2016-07-23 08:57:45.000,2016-07-23 08:40:00.000,08:40:00,2016-07-23
1.06,2016-07-23 08:57:51.060,4657,40,108,2016-07-23 08:57:50.000,2016-07-23 08:40:00.000,08:40:00,2016-07-23
5.26,2016-07-23 08:57:56.260,4657,198,114,2016-07-23 08:57:51.000,2016-07-23 08:40:00.000,08:40:00,2016-07-23
5.48,2016-07-23 08:58:01.480,4657,206,118,2016-07-23 08:57:56.000,2016-07-23 08:40:00.000,08:40:00,2016-07-23
4.42,2016-07-23 08:57:52.420,4658,109,110,2016-07-23 08:57:48.000,2016-07-23 08:40:00.000,08:40:00,2016-07-23
0.24,2016-07-23 08:57:58.240,4658,6,120,2016-07-23 08:57:58.000,2016-07-23 08:40:00.000,08:40:00,2016-07-23
7.79,2016-07-23 09:02:13.790,4664,131,102,2016-07-23 09:02:06.000,2016-07-23 09:00:00.000,09:00:00,2016-07-23
0.21,2016-07-23 09:06:36.210,4679,6,120,2016-07-23 09:06:36.000,2016-07-23 09:00:00.000,09:00:00,2016-07-23
8.78,2016-07-23 09:17:24.780,4689,118,121,2016-07-23 09:17:16.000,2016-07-23 09:00:00.000,09:00:00,2016-07-23
8.39,2016-07-23 09:33:14.390,4719,78,105,2016-07-23 09:33:06.000,2016-07-23 09:20:00.000,09:20:00,2016-07-23
18.02,2016-07-23 09:33:49.020,4720,293,104,2016-07-23 09:33:31.000,2016-07-23 09:20:00.000,09:20:00,2016-07-23
5.34,2016-07-23 09:34:36.340,4720,84,101,2016-07-23 09:34:31.000,2016-07-23 09:20:00.000,09:20:00,2016-07-23
14.7,2016-07-23 09:40:44.700,4732,136,117,2016-07-23 09:40:30.000,2016-07-23 09:40:00.000,09:40:00,2016-07-23
8.49,2016-07-23 09:59:14.490,4762,136,117,2016-07-23 09:59:06.000,2016-07-23 09:40:00.000,09:40:00,2016-07-23
8.37,2016-07-23 09:59:15.370,4763,136,117,2016-07-23 09:59:07.000,2016-07-23 09:40:00.000,09:40:00,2016-07-23
5.34,2016-07-23 10:18:56.340,4800,109,110,2016-07-23 10:18:51.000,2016-07-23 10:00:00.000,10:00:00,2016-07-23
5.75,2016-07-23 10:47:16.750,4831,109,110,2016-07-23 10:47:11.000,2016-07-23 10:40:00.000,10:40:00,2016-07-23
21.64,2016-07-23 11:01:32.640,4840,206,118,2016-07-23 11:01:11.000,2016-07-23 11:00:00.000,11:00:00,2016-07-23
10.81,2016-07-23 12:01:32.810,4908,180,116,2016-07-23 12:01:22.000,2016-07-23 12:00:00.000,12:00:00,2016-07-23
1.69,2016-07-23 12:31:29.690,4943,40,108,2016-07-23 12:31:28.000,2016-07-23 12:20:00.000,12:20:00,2016-07-23
1.89,2016-07-23 12:47:48.890,4966,59,123,2016-07-23 12:47:47.000,2016-07-23 12:40:00.000,12:40:00,2016-07-23
4.93,2016-07-23 13:47:22.930,5057,58,100,2016-07-23 13:47:18.000,2016-07-23 13:40:00.000,13:40:00,2016-07-23
4.54,2016-07-23 13:52:15.540,5064,109,110,2016-07-23 13:52:11.000,2016-07-23 13:40:00.000,13:40:00,2016-07-23
4.47,2016-07-23 14:08:45.470,5092,78,105,2016-07-23 14:08:41.000,2016-07-23 14:00:00.000,14:00:00,2016-07-23
2.06,2016-07-23 14:24:10.060,5107,23,103,2016-07-23 14:24:08.000,2016-07-23 14:20:00.000,14:20:00,2016-07-23
2.57,2016-07-23 14:27:29.570,5109,23,103,2016-07-23 14:27:27.000,2016-07-23 14:20:00.000,14:20:00,2016-07-23
3.4,2016-07-23 14:49:07.400,5142,109,110,2016-07-23 14:49:04.000,2016-07-23 14:40:00.000,14:40:00,2016-07-23
7.47,2016-07-23 15:10:18.470,5167,136,117,2016-07-23 15:10:11.000,2016-07-23 15:00:00.000,15:00:00,2016-07-23
7.76,2016-07-23 15:25:15.760,5188,118,121,2016-07-23 15:25:08.000,2016-07-23 15:20:00.000,15:20:00,2016-07-23
8.58,2016-07-23 15:27:17.580,5191,136,117,2016-07-23 15:27:09.000,2016-07-23 15:20:00.000,15:20:00,2016-07-23
0.62,2016-07-23 15:36:26.620,5202,9,119,2016-07-23 15:36:26.000,2016-07-23 15:20:00.000,15:20:00,2016-07-23
0.59,2016-07-23 15:40:58.590,5212,9,119,2016-07-23 15:40:58.000,2016-07-23 15:40:00.000,15:40:00,2016-07-23
3.36,2016-07-23 15:41:00.360,5213,107,115,2016-07-23 15:40:57.000,2016-07-23 15:40:00.000,15:40:00,2016-07-23
4.12,2016-07-23 15:41:05.120,5213,131,102,2016-07-23 15:41:01.000,2016-07-23 15:40:00.000,15:40:00,2016-07-23
4.24,2016-07-23 15:41:09.240,5213,135,109,2016-07-23 15:41:05.000,2016-07-23 15:40:00.000,15:40:00,2016-07-23
10.11,2016-07-23 15:44:23.110,5213,118,121,2016-07-23 15:44:13.000,2016-07-23 15:40:00.000,15:40:00,2016-07-23
16.7,2016-07-23 15:48:37.700,5226,206,118,2016-07-23 15:48:21.000,2016-07-23 15:40:00.000,15:40:00,2016-07-23
3.74,2016-07-23 15:56:17.740,5238,109,110,2016-07-23 15:56:14.000,2016-07-23 15:40:00.000,15:40:00,2016-07-23
2.8,2016-07-23 16:20:33.800,5263,40,108,2016-07-23 16:20:31.000,2016-07-23 16:20:00.000,16:20:00,2016-07-23
1.73,2016-07-23 16:22:03.730,5267,40,108,2016-07-23 16:22:02.000,2016-07-23 16:20:00.000,16:20:00,2016-07-23
0.26,2016-07-23 16:22:04.260,5267,6,120,2016-07-23 16:22:04.000,2016-07-23 16:20:00.000,16:20:00,2016-07-23
20.72,2016-07-23 16:30:57.720,5276,293,104,2016-07-23 16:30:37.000,2016-07-23 16:20:00.000,16:20:00,2016-07-23
2.95,2016-07-23 16:36:20.950,5289,40,108,2016-07-23 16:36:18.000,2016-07-23 16:20:00.000,16:20:00,2016-07-23
4.08,2016-07-23 16:56:17.080,5318,58,100,2016-07-23 16:56:13.000,2016-07-23 16:40:00.000,16:40:00,2016-07-23
0.59,2016-07-23 17:15:29.590,5345,9,119,2016-07-23 17:15:29.000,2016-07-23 17:00:00.000,17:00:00,2016-07-23
2.36,2016-07-23 17:17:44.360,5349,59,123,2016-07-23 17:17:42.000,2016-07-23 17:00:00.000,17:00:00,2016-07-23
0.82,2016-07-23 17:45:06.820,5376,15,106,2016-07-23 17:45:06.000,2016-07-23 17:40:00.000,17:40:00,2016-07-23
5.69,2016-07-23 17:43:02.690,5378,58,100,2016-07-23 17:42:57.000,2016-07-23 17:40:00.000,17:40:00,2016-07-23
17.38,2016-07-23 18:21:48.380,5426,198,114,2016-07-23 18:21:31.000,2016-07-23 18:20:00.000,18:20:00,2016-07-23
0.96,2016-07-23 18:51:54.960,5455,23,103,2016-07-23 18:51:54.000,2016-07-23 18:40:00.000,18:40:00,2016-07-23
2.24,2016-07-23 19:46:15.240,5517,34,107,2016-07-23 19:46:13.000,2016-07-23 19:40:00.000,19:40:00,2016-07-23
3.33,2016-07-23 19:46:18.330,5517,40,108,2016-07-23 19:46:15.000,2016-07-23 19:40:00.000,19:40:00,2016-07-23
2.54,2016-07-23 19:59:44.540,5525,34,107,2016-07-23 19:59:42.000,2016-07-23 19:40:00.000,19:40:00,2016-07-23
6.76,2016-07-23 20:13:22.760,5540,109,110,2016-07-23 20:13:16.000,2016-07-23 20:00:00.000,20:00:00,2016-07-23
2.48,2016-07-23 20:13:31.480,5540,40,108,2016-07-23 20:13:29.000,2016-07-23 20:00:00.000,20:00:00,2016-07-23
0.37,2016-07-23 20:13:31.370,5540,6,120,2016-07-23 20:13:31.000,2016-07-23 20:00:00.000,20:00:00,2016-07-23
0.3,2016-07-23 20:36:43.300,5560,6,120,2016-07-23 20:36:43.000,2016-07-23 20:20:00.000,20:20:00,2016-07-23
0.15,2016-07-23 20:46:00.150,5568,6,120,2016-07-23 20:46:00.000,2016-07-23 20:40:00.000,20:40:00,2016-07-23
0.57,2016-07-23 20:48:33.570,5573,9,119,2016-07-23 20:48:33.000,2016-07-23 20:40:00.000,20:40:00,2016-07-23
3.4,2016-07-23 20:55:04.400,5582,58,100,2016-07-23 20:55:01.000,2016-07-23 20:40:00.000,20:40:00,2016-07-23
7.67,2016-07-23 22:06:07.670,5645,78,105,2016-07-23 22:06:00.000,2016-07-23 22:00:00.000,22:00:00,2016-07-23
1.59,2016-07-23 22:19:20.590,5649,59,123,2016-07-23 22:19:19.000,2016-07-23 22:00:00.000,22:00:00,2016-07-23
3.14,2016-07-23 22:21:03.140,5651,59,123,2016-07-23 22:21:00.000,2016-07-23 22:20:00.000,22:20:00,2016-07-23
8.73,2016-07-23 22:24:32.730,5653,197,122,2016-07-23 22:24:24.000,2016-07-23 22:20:00.000,22:20:00,2016-07-23
3.33,2016-07-23 23:48:47.330,5694,59,123,2016-07-23 23:48:44.000,2016-07-23 23:40:00.000,23:40:00,2016-07-23
0.45,2016-07-24 00:12:14.450,5707,6,120,2016-07-24 00:12:14.000,2016-07-24 00:00:00.000,00:00:00,2016-07-24
3.97,2016-07-24 02:35:51.970,5745,109,110,2016-07-24 02:35:48.000,2016-07-24 02:20:00.000,02:20:00,2016-07-24
2.52,2016-07-24 03:39:14.520,5763,58,100,2016-07-24 03:39:12.000,2016-07-24 03:20:00.000,03:20:00,2016-07-24
5.94,2016-07-24 04:07:41.940,5773,58,100,2016-07-24 04:07:36.000,2016-07-24 04:00:00.000,04:00:00,2016-07-24
12.65,2016-07-24 04:07:53.650,5773,121,111,2016-07-24 04:07:41.000,2016-07-24 04:00:00.000,04:00:00,2016-07-24
0.5,2016-07-24 04:44:37.500,5784,6,120,2016-07-24 04:44:37.000,2016-07-24 04:40:00.000,04:40:00,2016-07-24
3.62,2016-07-24 04:58:46.620,5795,59,123,2016-07-24 04:58:43.000,2016-07-24 04:40:00.000,04:40:00,2016-07-24
18.21,2016-07-24 05:09:16.210,5800,136,117,2016-07-24 05:08:58.000,2016-07-24 05:00:00.000,05:00:00,2016-07-24
10.11,2016-07-24 05:50:40.110,5810,136,117,2016-07-24 05:50:30.000,2016-07-24 05:40:00.000,05:40:00,2016-07-24
2.9,2016-07-24 06:36:33.900,5832,34,107,2016-07-24 06:36:31.000,2016-07-24 06:20:00.000,06:20:00,2016-07-24
3.45,2016-07-24 07:04:55.450,5847,107,115,2016-07-24 07:04:52.000,2016-07-24 07:00:00.000,07:00:00,2016-07-24
2.87,2016-07-24 07:08:08.870,5851,109,110,2016-07-24 07:08:06.000,2016-07-24 07:00:00.000,07:00:00,2016-07-24
1.55,2016-07-24 07:08:10.550,5851,59,123,2016-07-24 07:08:09.000,2016-07-24 07:00:00.000,07:00:00,2016-07-24
5.21,2016-07-24 07:08:17.210,5851,198,114,2016-07-24 07:08:12.000,2016-07-24 07:00:00.000,07:00:00,2016-07-24
4.86,2016-07-24 08:23:36.860,5912,109,110,2016-07-24 08:23:32.000,2016-07-24 08:20:00.000,08:20:00,2016-07-24
1.78,2016-07-24 08:23:42.780,5912,40,108,2016-07-24 08:23:41.000,2016-07-24 08:20:00.000,08:20:00,2016-07-24
0.27,2016-07-24 08:23:43.270,5912,6,120,2016-07-24 08:23:43.000,2016-07-24 08:20:00.000,08:20:00,2016-07-24
5.12,2016-07-24 08:23:47.120,5914,78,105,2016-07-24 08:23:42.000,2016-07-24 08:20:00.000,08:20:00,2016-07-24
0.67,2016-07-24 08:38:38.670,5925,15,106,2016-07-24 08:38:38.000,2016-07-24 08:20:00.000,08:20:00,2016-07-24
0.56,2016-07-24 09:10:50.560,5963,9,119,2016-07-24 09:10:50.000,2016-07-24 09:00:00.000,09:00:00,2016-07-24
9.19,2016-07-24 09:33:06.190,5997,109,110,2016-07-24 09:32:57.000,2016-07-24 09:20:00.000,09:20:00,2016-07-24
7.47,2016-07-24 09:48:08.470,6010,118,121,2016-07-24 09:48:01.000,2016-07-24 09:40:00.000,09:40:00,2016-07-24
5.67,2016-07-24 10:02:22.670,6029,136,117,2016-07-24 10:02:17.000,2016-07-24 10:00:00.000,10:00:00,2016-07-24
4.86,2016-07-24 10:12:36.860,6046,109,110,2016-07-24 10:12:32.000,2016-07-24 10:00:00.000,10:00:00,2016-07-24
6.06,2016-07-24 10:12:49.060,6046,136,117,2016-07-24 10:12:43.000,2016-07-24 10:00:00.000,10:00:00,2016-07-24
